_id,_cautionText,_masterReleaseLabelId
3110035,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 步夢's 生日 招募: Colorful Heroines<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 步夢's 生日 招募: Colorful Heroines applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 步夢's 生日 招募: Colorful Heroines has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",224030107
3110036,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 花丸's 生日 招募: Fairy Wings<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 花丸's 生日 招募: Fairy Wings applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 花丸's 生日 招募: Fairy Wings has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",224030402
3110037,"・Please check ""Appearance percentage"" 為 成員 who will appear.<br>
・ 成員 appearing 於 ""海未's 生日 Commemoratve 招募 ~Flower Shower~"" may overlap.<br>
- Appearance percentages are 四捨五入 至 fifth decimal place.<br>
Therefore，there may be difference between 總和 的 each appearance ratio 與 總計 appearance percentage 顯示.<br>
・Due 至 display reasons， 總計 appearance percentage may not 增加 up 至 100%.<br>
・For “海未's 生日 Commemoratve 招募 ~Flower Shower~”， lottery will be held each time based on appearance percentage.<br>
For example，it is not system 於 which 成員 與 provision ratio 的 1% will necessarily join 1 out 的 100 times.<br>
・Please check Appearance Ratio tab 為 appearance percentage.<br>
・Even if scouting results 畫面 does not display properly due 至 forced termination 或 disconnection 的 line after executing ""海未's 生日 Commemoratve 招募 ~Flower Shower~,"" scouting will still be carried out correctly。Please check 清單 的 成員 與 number 的 螢光棒.<br>
・ 成員 appearing 於 this scouting may reappear 日後.<br>
・This scouitng may be resold.<br>
・ event 期間 與 內容 are subject 至 change without notice.<br>
・招募 tickets can be used 來自 ""招募 與 票券"" at 底部 right 的 畫面.<br>
票券 that are not 顯示 於 ""招募 與 票券"" cannot be used 於 this scouting.<br>
・成員 who have already joined club will 獲得 螢光棒 according 至 their 稀有度 instead 的 joining 來自 second time onwards.<br>
R 成員: 20 pieces<br>
SR 成員: 50 pieces<br>
UR 成員: 500 pieces<br>
・ acquired 招募 Points will be 自動轉換 至 1 ""技能筆記 (Medium)"" at end 的 scouting.<br>",224031502
4110001,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Smile Only！焦點招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Smile Only！焦點招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Smile Only！焦點招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223061103
4110002,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Pure Only！焦點招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Pure Only！焦點招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Pure Only！焦點招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223061103
4110003,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Cool Only！焦點招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Cool Only！焦點招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Cool Only！焦點招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223061103
4110004,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 SIF Series Thanksgiving 2023 UR 招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 SIF Series Thanksgiving 2023 UR 招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once SIF Series Thanksgiving 2023 UR 招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223062301
4110005,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 步夢.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 步夢 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 步夢 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223100301
4110006,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 霞.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 霞 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 霞 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223101001
4110007,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 雫.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 雫 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 雫 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223101701
4110008,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 果林.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 果林 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 果林 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223102401
4110009,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 愛.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 愛 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 愛 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223103101
4110010,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 彼方.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 彼方 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 彼方 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223110701
4110011,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 雪菜.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 雪菜 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 雪菜 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223111401
4110012,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 艾瑪.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 艾瑪 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 艾瑪 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223112101
4110013,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 璃奈.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 璃奈 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 璃奈 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223112801
4110014,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 栞子.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 栞子 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 栞子 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223120501
4110015,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 米雅.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 米雅 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 米雅 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223121201
4110016,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 Love 歌曲 Carnival 招募: 嵐珠.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 Love 歌曲 Carnival 招募: 嵐珠 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once Love 歌曲 Carnival 招募: 嵐珠 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500",223121901
