_id,_num,_masterVoiceId,_masterCharacterId,_systemVoiceType,_value,_textJa,_textEn,_masterReleaseLabelId
10,14,40010014,2001,9,0,I've noticed all的你的kindness..。Can you tell how happy I am?,,1
10,15,40010015,2001,10,0,If our hearts become one...that would be so awesome。Let's all shine。♪,,1
10,16,40010016,2001,11,0,I don't know if we can become super 學園偶像 like μ's...but it's always been my dream!,,1
10,17,40010017,2001,12,0,Every day after school，everyone gets together至practice。Even though it's every day，I never get tired的it。It's actually fun。♪,,1
10,18,40010018,2001,13,0,Whenever I'm anxious 或 lost，I run on beach與my mood changes為better.,,1
10,19,40010019,2001,14,0,Morning！♪ It's perfect weather為practice today!,,1
10,20,40010020,2001,15,0,Until we can make Aqours dream come true，we must keep pushing forward!,,1
10,21,40010021,2001,16,0,*yawn* Today was so much fun。Let's play tomorrow，too..。I mean，we should practice。♪,,1
10,22,40010022,2001,17,0,Zzz..。I'll give it my best...,,1
10,23,40010023,2001,19,0,It's spring！Time為fresh start！Let's keep chasing our dreams!,,1
10,24,40010024,2001,20,0,Let's go至beach與梨子與曜！We gotta dive於與 everything we got!,,1
10,25,40010025,2001,21,0,We're gonna have sweet potato party於花丸's back yard。♪ And we'll collect bunch的fall leaves.,,1
10,26,40010026,2001,22,0,"If you say ""I'm cold"" won't you feel even colder？I'm not cold，I'm not cold..。Brrr，it's still cold.",,1
10,27,40010027,2001,18,0,When you're於bind，I'll help you out!,,1
10,28,40010028,2001,18,0,Yes？Do you need something?,,1
10,29,40010029,2001,18,0,What is it？Let me say something，too.,,1
10,30,40010030,2001,18,0,Haha..。It tickles 當 you touch me there.,,1
10,31,40010031,2001,18,0,Ahh..。Don't surprise me like that.,,1
10,32,40010032,2001,18,0,Hm？If you have something至say，you should just say it.,,1
10,33,40010033,2001,18,0,What's wrong？曜 always want attention whenever you're與me。♪,,1
10,34,40010034,2001,18,0,If you touch me like that...Erm，I'll get nervous.,,1
10,35,40010035,2001,18,0,It's fine。Whenever you're feeling lonely I'll stay透過你的side.,,1
10,36,40010036,2001,18,0,Ehehe。When we're together I feel like you give me energy boost.,,1
10,37,40010037,2001,18,0,Wahhh?！What is it？For now，please calm down!,,1
10,38,40010038,2001,24,0,Huh？There are still some stories left!,,1
10,39,40010039,2001,25,0,I wonder if I can accomplish goal..。No，I can't think like that。I will do it!,,1
10,40,40010040,2001,26,0,I wanna hurry onto next 演唱會。♪ I'm more than ready!,,1
10,41,40010041,2001,27,0,I wanna do more 演唱會！Will you come watch?,,1
10,42,40010042,2001,28,0,演唱會 shows are greatest！I want至do one more!,,1
10,43,40010043,2001,29,0,We just need至practice！I'll give it my all!,,1
10,44,40010044,2001,30,0,Looks like it's time為some special practice！Let's do it together!,,1
10,45,40010045,2001,31,0,曜 got present？Yay!,,1
10,46,40010046,2001,32,0,曜 know，成員 are so important！Let's get some 招募 done.,,1
10,47,40010047,2001,33,0,It looks like you got new info。Let's check it out.,,1
10,48,40010048,2001,34,0,There's event going on！I really want至participate!,,1
10,49,40010049,2001,35,0,There's 劇情 about us。I wonder what it's about...,,1
10,50,40010050,2001,36,0,How are 你的friends？How about writing them letter every1次於awhile?,,1
10,51,40010051,2001,37,0,成員's information！Info one，two。Someone said it's really important!,,1
10,52,40010052,2001,46,0,I'm 高海千歌，second year 學生 at Uranohoshi Girls’ High School。Nice至meet you!,,1
10,53,40010053,2001,46,0,I...I'm getting used至being 學園偶像 like I always wanted！It's like I'm dreaming!,,1
10,54,40010054,2001,46,0,We're Uranohoshi Girls’ High School 學園偶像 named Aqours!,,1
10,55,40010055,2001,47,0,Let's do it.,,1
10,56,40010056,2001,48,0,Keep going!,,1
10,57,40010057,2001,49,0,This is Aqours!,,1
10,58,40010058,2001,40,0,Aqours，ready至go!,,1
10,59,40010059,2001,40,0,Let's get started!,,1
10,60,40010060,2001,40,0,Let's do our best，everyone!,,1
10,61,40010061,2001,38,0,What spectacular 演唱會!,,1
10,62,40010062,2001,38,0,What did you think的Aqours 演唱會?,,1
10,63,40010063,2001,38,0,Please continue至support us!,,1
10,64,40010064,2001,38,0,It's all thanks至你的help。♪,,1
10,65,40010065,2001,38,0,Thank you so much!,,1
10,66,40010066,2001,39,0,It's okay！I will never give up.,,1
10,67,40010067,2001,39,0,Ahh，we messed up!,,1
10,68,40010068,2001,41,0,It looks like we're becoming closer。♪,,1
10,69,40010069,2001,41,0,I'm not alone於this。♪,,1
10,70,40010070,2001,41,0,more we do it， more fun it becomes!,,1
10,71,40010071,2001,41,0,I feel so at ease與you.,,1
10,72,40010072,2001,41,0,That was 粉絲tastic!,,1
10,73,40010073,2001,41,0,I want even more people至see Aqours shows!,,1
10,74,40010074,2001,41,0,Yaaay，that was so fun！♪,,1
10,75,40010075,2001,42,0,Looks like we really got through至crowd！♪,,1
10,76,40010076,2001,42,0,Hehe。曜're so great!,,1
10,77,40010077,2001,42,0,Let's stay together forever!,,1
10,78,40010078,2001,42,0,曜'll always be透過my side，right?,,1
10,79,40010079,2001,42,0,I want至help support 你，too!,,1
10,80,40010080,2001,42,0,I want my 歌曲至reach everyone。♪,,1
10,81,40010081,2001,42,0,I'm as happy as can be!,,1
10,82,40010082,2001,43,0,Here I go!,,1
10,83,40010083,2001,44,0,Let's make all的Aqours' dreams come true!,,1
10,84,40010084,2001,45,0,Let's go！♪,,1
10,85,40010085,2001,23,1,Happy new year！I'm going至work even harder this year as 學園偶像！♪,,1
10,86,40010086,2001,23,2,Ahhh！It's ogre！Heeelp!,,1
10,87,40010087,2001,23,3,I'm making some chocolate right now！And reason is，I want至give it至yooou！♪,,1
10,88,40010088,2001,23,4,Hina dolls have such cute little lips。I bet I'd look weird if I tried至pull off that look though.,,1
10,89,40010089,2001,23,5,Huh？Whaaat？曜're giving me this because的chocolate I gave you on Valentine's？Yaaay！♥,,1
10,90,40010090,2001,23,6,Ngh..。How depressing。I'm youngest的three sisters，so I always know 當 Children's Day is cause it's always my day.,,1
10,91,40010091,2001,23,7,Today's Star Festival。 Milky Way looks like sparkly staircase至me。I'd love至climb it someday！♪,,1
10,92,40010092,2001,23,8,It's Marine Day！ Uchiura sea is waiting為all的us!,,1
10,93,40010093,2001,23,9,Hold on！I'm making little pyramid out的moon-viewing dumplings，與..。Ah！Oh no，they fell over!,,1
10,94,40010094,2001,23,10,If I'm going至wear costume，I want it至be so good that no one recognizes me。Hehe，I wonder what it should be。♪,,1
10,95,40010095,2001,23,11,I wonder if Santa's on his way。He doesn't visit naughty kids，right？Ngh..。That makes me nervous.,,1
10,96,40010096,2001,23,12,Thanks so much為everything you helped me與this year！I'm so grateful！Thanks!!!,,1
10,97,40010097,2001,23,22,Huh？曜 want至celebrate my birthday？Thank you！That makes my birthday all more special!,,1
10,98,40010098,2001,23,23,If I hadn't met 你，梨子，I would never have joined Aqours。Happy birthday!,,1
10,99,40010099,2001,23,24,Happy birthday，果南！曜're like my big sister與I care about you so much!,,1
10,100,40010100,2001,23,25,I talked it over與露比與we prepared something extra special為你的birthday，黛雅!,,1
10,101,40010101,2001,23,26,Happy birthday，曜！We've been through so much since we were young，與 I'm so grateful至you!,,1
10,102,40010102,2001,23,27,墮天使夜羽！Happy birthda— Huh？曜 weren't born，you fell來自heaven？Err，well..。Happy falling-versary，then!,,1
10,103,40010103,2001,23,28,Today is 花丸's birthday！We all made her bookmark。I hope she likes it。♪,,1
10,104,40010104,2001,23,29,鞠莉，you're always surprising us。So we prepared extra special surprise為you today。♪,,1
10,105,40010105,2001,23,30,Today is 露比's birthday。We're having party at my place。Do you want至come too?,,1
10,106,40010106,2001,23,52,So happy you're covering us！♪ I'm going至sing與all my might。Ask me anything!,,223062402
10,107,40010107,2001,23,53,Hehe。We're getting along pretty well，aren't we？Maybe because you cover us so often？I...,,223101514
11,1,40011001,2002,0,0,I may be bit boring because I'm來自Tokyo..。But，regardless，I will try my best!,,1
11,2,40011002,2002,1,0,Uranohoshi is mission school。It always made me feel nice至think的angels watching over us.,,1
11,3,40011003,2002,0,0,I love drawing。I would really like至draw beautiful sea view於Uchiura sometime.,,1
11,4,40011004,2002,1,0,I'm making box lunch today。Going為morning practice與千歌與曜！♪,,1
11,5,40011005,2002,0,0,I don't think I'm all that good at singing..。I'd better practice，為 Aqours' sake.,,1
11,6,40011006,2002,1,0,beautiful ocean， salty sea breeze..。I've totally fallen於love與Uchiura。♪,,1
11,7,40011007,2002,2,0,I wonder what kind的歌曲 I should come up與next。I would love 你的input if that's all right與you.,,1
11,8,40011008,2002,3,0,Synchronizing 你的heart與someone else's is truly wonderful thing。千歌 is one that taught me that.,,1
11,9,40011009,2002,4,0,Getting至do something you love at 你的own pace is greatest blessing的all.,,1
11,10,40011010,2002,5,0,I feel like I can try even harder來自here on out！Let's both try our best，okay？♪,,1
11,11,40011011,2002,6,0,Oh，I wonder what I should do。I want至invite her，but 當 I think的being turned down it makes me so nervous.,,1
11,12,40011012,2002,7,0,Hmm？曜 want至take my photo？I'm usually bit shy，but I guess I wouldn't mind。♪,,1
11,13,40011013,2002,8,0,曜're already indispensable part的my world，you know.,,1
11,14,40011014,2002,9,0,I want至be透過你的side為years。Decades，even!,,1
11,15,40011015,2002,10,0,Of course I like seeing you！In fact，I would love至see more的you!,,1
11,16,40011016,2002,11,0,I know telling myself I'm no good at anything與giving up isn't going至get me anywhere。I need至find something I CAN do!,,1
11,17,40011017,2002,12,0,Do you want至go look at clothes together after today's 練習？I need至stay on 頂端的my fashion。♪,,1
11,18,40011018,2002,13,0,"""iko Sakurauchi","學園偶像."" Hehe，it has bit的strange ring至it.",0
11,19,40011019,2002,14,0,Good morning！Let's give it our all out there today。♪ Let's start與morning run.,,1
11,20,40011020,2002,15,0,I feel much more full的energy now that I'm moving my body every day。I'll be counting on you tomorrow too，okay?,,1
11,21,40011021,2002,16,0,曜're worried you won't be able至wake up於morning？I'll give you call與wake you up，then.,,1
11,22,40011022,2002,17,0,I'm really glad I've come here。Thank you為another great day。♪,,1
11,23,40011023,2002,19,0,I was so anxious 當 I first moved here。Hehe。But that anxiety has completely disappeared now.,,1
11,24,40011024,2002,20,0,ocean於Uchiura is so beautiful 期間 summer。Every day與Aqours feels like vacation。♪,,1
11,25,40011025,2002,21,0,There aren't as many art museums here as there are於Tokyo。But sea與mountains are just as beautiful as any piece的art.,,1
11,26,40011026,2002,22,0,I love taking break於our room與eating some mikan oranges。Our room is just full的joy。♪,,1
11,27,40011027,2002,18,0,If we're going至practice singing，let's go至music room。I can play piano為us.,,1
11,28,40011028,2002,18,0,曜 have something you'd like至ask me？I'm not going至let you copy my homework，you know.,,1
11,29,40011029,2002,18,0,曜 like hearing me play piano？I'm so glad至hear that。It makes me feel so much more confident.,,1
11,30,40011030,2002,18,0,Are you hungry？I'll make you sandwich。Just give me little bit.,,1
11,31,40011031,2002,18,0,Whoa！Don't surprise me like that!,,1
11,32,40011032,2002,18,0,Huh？Err..。D-Do you think I'm bit boring...?,,1
11,33,40011033,2002,18,0,曜 don't need至keep pointing out how boring I am!,,1
11,34,40011034,2002,18,0,I guess I am pretty boring，though...,,1
11,35,40011035,2002,18,0,Are you really that interested於me？Well..。I'm little interested於你，as well.,,1
11,36,40011036,2002,18,0,Hehe。This isn't so bad every now與再次。♪,,1
11,37,40011037,2002,18,0,Um..。I wasn't expecting that。I'm not sure what至say.,,1
11,38,40011038,2002,24,0,It seems there's 劇情 you haven't read yet。Huh？Um，I don't think I can read it為you...,,1
11,39,40011039,2002,25,0,As goals pile up，they're harder至deal 與。Try doing little every day.,,1
11,40,40011040,2002,26,0,I'm still於頂端 form，but you should take break if you're feeling tired.,,1
11,41,40011041,2002,27,0,There are still so many 歌曲 I want至sing。I would really like為you至hear them.,,1
11,42,40011042,2002,28,0,I want you至see even more Aqours performances.,,1
11,43,40011043,2002,29,0,Look，it's already time為practice。Let's try our best。♪,,1
11,44,40011044,2002,30,0,It looks like some special practice is available。I wonder what manner的practice it is.,,1
11,45,40011045,2002,31,0,It seems like there's present為you。曜 certainly are popular one。♪,,1
11,46,40011046,2002,32,0,Why not try與招募 some new 成員？It makes me bit nervous，but..。We have至treasure every meeting.,,1
11,47,40011047,2002,33,0,It seems there's some new information available。Shall we read it together?,,1
11,48,40011048,2002,34,0,event is being held right now。Thinking的all those people watching makes me nervous，but I'll give it my all。♪,,1
11,49,40011049,2002,35,0,It seems Aqours 劇情 is available。We need至make sure至stick至it與try our best!,,1
11,50,40011050,2002,36,0,I wonder what 你的friend is up至?,,1
11,51,40011051,2002,37,0,曜 can always take look at 你的成員 清單。It's good source的information if you're unclear about something.,,1
11,52,40011052,2002,46,0,Hello there。I'm 櫻內梨子。I moved來自Akihabara於Tokyo all way here至Uchiura於Shizuoka.,,1
11,53,40011053,2002,46,0,Since 千歌 invited me，I've been striving至be 學園偶像。I plan至give it everything I have.,,1
11,54,40011054,2002,46,0,If it's not too much trouble，I would love it if you cheered Aqours on，as well.,,1
11,55,40011055,2002,47,0,Hey!,,1
11,56,40011056,2002,48,0,This is my 機率!,,1
11,57,40011057,2002,49,0,We can do this!,,1
11,58,40011058,2002,40,0,Aqours，ready至go!,,1
11,59,40011059,2002,40,0,Let's show them our best performance!,,1
11,60,40011060,2002,40,0,Let's make some fun memories。♪,,1
11,61,40011061,2002,38,0,We did it！♪,,1
11,62,40011062,2002,38,0,I hope they felt Aqours' passion.,,1
11,63,40011063,2002,38,0,We got through that 演唱會！We really gave it our all out there。♪,,1
11,64,40011064,2002,38,0,This is all thanks至you！♪,,1
11,65,40011065,2002,38,0,power的歌曲 is incredible!,,1
11,66,40011066,2002,39,0,I won't give up!,,1
11,67,40011067,2002,39,0,Ugh..。Is this because I'm so boring?,,1
11,68,40011068,2002,41,0,Thank you!,,1
11,69,40011069,2002,41,0,I'm glad we've come so far together.,,1
11,70,40011070,2002,41,0,I want至learn more about you.,,1
11,71,40011071,2002,41,0,I want even more people至hear Aqours sing.,,1
11,72,40011072,2002,41,0,It's thanks至you that I've come this far.,,1
11,73,40011073,2002,41,0,Is this 證明的our bond?,,1
11,74,40011074,2002,41,0,I will continue至try my best!,,1
11,75,40011075,2002,42,0,Am I good enough？Are you sure?,,1
11,76,40011076,2002,42,0,Um..。I really like you...,,1
11,77,40011077,2002,42,0,I want至stick透過你的side forever.,,1
11,78,40011078,2002,42,0,Th-That's bit embarrassing，huh?,,1
11,79,40011079,2002,42,0,I'm grateful you've been透過my side all this time.,,1
11,80,40011080,2002,42,0,It seems I could be的use至you as well。♪,,1
11,81,40011081,2002,42,0,Let's keep working together來自here on.,,1
11,82,40011082,2002,43,0,I'll...do my best!,,1
11,83,40011083,2002,44,0,Let my feelings resonate...!,,1
11,84,40011084,2002,45,0,I can't let myself lose!,,1
11,85,40011085,2002,23,1,Happy new year！♪ 學園偶像's entire year begins on New Year's Day。We have至plan accordingly.,,1
11,86,40011086,2002,23,2,I don't know if I want至participate於Setsubun..。Just think的how terrifying it would be if ogres retaliated.,,1
11,87,40011087,2002,23,3,Um..。I made some chocolate。If you're hungry，透過 any 機率..。Well，how about you have piece?,,1
11,88,40011088,2002,23,4,Seeing all Hina dolls lined up gets me so excited。They're so small與cute，與 it makes me feel於spirit的season.,,1
11,89,40011089,2002,23,5,This is thanks為Valentine's chocolate？Y-曜 really didn't have至..。Err，what I mean is，I'm so grateful！Thank you.,,1
11,90,40011090,2002,23,6,善子！Don't you dare try至turn any children into 你的little demons!,,1
11,91,40011091,2002,23,7,Milky Way really does look like river！When I lived於Tokyo，I couldn't have imagined just how pretty stars are.,,1
11,92,40011092,2002,23,8,Don't forget至stop 透過至see us與ocean於Uchiura on Marine Day。We'll be waiting。♪,,1
11,93,40011093,2002,23,9,Seeing moon is so relaxing為some reason。Maybe it's because no matter our struggles， moon will always be透過our side.,,1
11,94,40011094,2002,23,10,Huh？Hehe。千歌's costume looks so silly。Is that supposed至be Halloween jack-o-lantern?,,1
11,95,40011095,2002,23,11,Merry Christmas！♪ We should all have some cake與make this Christmas至re成員.,,1
11,96,40011096,2002,23,12,I've been able至come so far this year thanks至everyone's help。I want至try my best next year至return favor.,,1
11,97,40011097,2002,23,22,Happy birthday，千歌。I'm so grateful that you invited me至come be 學園偶像與you.,,1
11,98,40011098,2002,23,23,Wow！Th-Thank you so much。I can't believe you would make this big deal about my birthday。I'm overwhelmed與emotion.,,1
11,99,40011099,2002,23,24,曜 always watch over me 當 I'm practicing my dancing，果南。I couldn't do it without you。Happy birthday!,,1
11,100,40011100,2002,23,25,Today is 黛雅's birthday。Everyone talked it over與we're going至make hairpin至give her as present.,,1
11,101,40011101,2002,23,26,We all want至have 曜's birthday party on boat。I hope she'll enjoy it!,,1
11,102,40011102,2002,23,27,善子—err，墮天使夜羽。On this， anniversary的你的birth，I，Lili，celebrate you.,,1
11,103,40011103,2002,23,28,Happy birthday，花丸。I always go至library至read all books you recommend至me.,,1
11,104,40011104,2002,23,29,This is supposed至be 鞠莉's birthday party，but where's guest的honor...？Wait，is she於that pink helicopter?!,,1
11,105,40011105,2002,23,30,I think I should talk至黛雅 so she can help me come up與good present為露比's birthday.,,1
11,106,40011106,2002,23,52,I'm so glad you're here至write about us！♪ I'm excited至see what you come up 與！♪,,223062402
11,107,40011107,2002,23,53,曜 know what，lately I get so excited 當 you come cover us。Make sure you keep on getting all的us於你的articles...,,223101514
12,1,40012001,2003,0,0,Ahaha。It's not exactly my style至be cute while I sing與dance.,,1
12,2,40012002,2003,1,0,千歌's family owns ryokan與你可以see Mt。Fuji來自hot spring！We should all go sometime soon。♪,,1
12,3,40012003,2003,0,0,ocean與sky seem至go on forever。It makes me realize just how tiny I am.,,1
12,4,40012004,2003,1,0,I love ocean，but I also LOVE baths。Warming up，then cooling down。It's lot but it's nice.,,1
12,5,40012005,2003,0,0,I've become more used至wearing cute outfits。I mean，even diving suit can show off 你的figure。It's all about getting used至it。♪,,1
12,6,40012006,2003,1,0,I don't know what至expect為未來，but I know we'll be all right。Let's keep our cool與keep moving。♪,,1
12,7,40012007,2003,2,0,Hey there。If you're bored，then how about some practice?,,1
12,8,40012008,2003,3,0,Swimming is great way至build some basic strength。I often go swimming與曜於morning。♪,,1
12,9,40012009,2003,4,0,Rehearsing與performing adds up more you do it。It's like creating wealth的experience為yourself.,,1
12,10,40012010,2003,5,0,I hope we can become even better friends。♪,,1
12,11,40012011,2003,6,0,If you're ever於need，don't hesitate至reach out。I'll run right over。♪,,1
12,12,40012012,2003,7,0,What's matter？If something is bothering 你，please tell me。I want至help.,,1
12,13,40012013,2003,8,0,Just having you around makes me happy。Feel free至come 透過與meet me any time.,,1
12,14,40012014,2003,9,0,Like me於my own way，you too have 你的own unique charm that you should cherish！♪,,1
12,15,40012015,2003,10,0,I want至try至convey my affection more.,,1
12,16,40012016,2003,11,0,Now，another day的practice！♪ Let Aqours' music echo throughout Uchiura!,,1
12,17,40012017,2003,12,0,Morning practice is crucial。It wakes you up與fills 你的body與joy！♪,,1
12,18,40012018,2003,13,0,Before，I never thought I'd become 學園偶像，but I've already gotten used至it！♪,,1
12,19,40012019,2003,14,0,Morning。Care至join me為morning workout?,,1
12,20,40012020,2003,15,0,I want all的Aqours' 粉絲至know about sea與sky的Uchiura.,,1
12,21,40012021,2003,16,0,*yawn* I feel like that was good day的practice。Now it's time至rest.,,1
12,22,40012022,2003,17,0,曜 can't sleep？What do you say至walk on beach?,,1
12,23,40012023,2003,19,0,There's festival at harbor於Uchiura every spring。I'd love為you至check it out！♪,,1
12,24,40012024,2003,20,0,If I get too hot來自my 練習s，I go至eat ice cream at beach。Yep，that's perfect schedule!,,1
12,25,40012025,2003,21,0,air becomes clearer 當 temperature starts至drop。I think I'll go stargazing tonight.,,1
12,26,40012026,2003,22,0,I made hearty pork miso soup。Feel free至have some與warm up與me！♪,,1
12,27,40012027,2003,18,0,No one can live life透過themselves！We have至support one another.,,1
12,28,40012028,2003,18,0,Hmm？I'll be right here.,,1
12,29,40012029,2003,18,0,Let me know if there's anything you'd like至talk about.,,1
12,30,40012030,2003,18,0,Ah！That tickles!,,1
12,31,40012031,2003,18,0,Do you want至go underwater與me？I'll hold 你的hand.,,1
12,32,40012032,2003,18,0,In times 當 no 數量的thinking can solve problem，I just empty my mind與go至sleep!,,1
12,33,40012033,2003,18,0,No more tickling！曜'll give me goosebumps!,,1
12,34,40012034,2003,18,0,曜 want hug？Sure，come here！♪,,1
12,35,40012035,2003,18,0,Ahaha。曜're quite clingy，aren't you。 bit like 千歌。♪,,1
12,36,40012036,2003,18,0,Erm，I'm not so sure about that..。I'd be too embarrassed.,,1
12,37,40012037,2003,18,0,My，you're unexpectedly bold，huh？Hee hee!,,1
12,38,40012038,2003,24,0,Looks like you have some unread stories。Want me至read them與you?,,1
12,39,40012039,2003,25,0,I wonder what today's goals will be。I'll do what I can至help!,,1
12,40,40012040,2003,26,0,I can still perform！How are you faring?,,1
12,41,40012041,2003,27,0,I can still go on！I want至keep performing!,,1
12,42,40012042,2003,28,0,I want至show you more的what Aqours is about。Should we do another live?,,1
12,43,40012043,2003,29,0,Do you want至go與practice？I'm feeling out的shape.,,1
12,44,40012044,2003,30,0,Special practice？Nice，let's do it!,,1
12,45,40012045,2003,31,0,曜 can get present？曜 might as well try!,,1
12,46,40012046,2003,32,0,招募為new 成員？ more merrier！♪,,1
12,47,40012047,2003,33,0,Let's check out new information。Time is often wasted 當 you don't do 你的homework.,,1
12,48,40012048,2003,34,0,event is於progress？Seeing as we're here already，why don't we check it out?,,1
12,49,40012049,2003,35,0,Just what path will Aqours lead now?,,1
12,50,40012050,2003,36,0,How are 你的friends?,,1
12,51,40012051,2003,37,0,Want至check on 你的club 成員？曜 really like至do 你的homework！♪,,1
12,52,40012052,2003,46,0,I'm 松浦果南，third year at 浦之星女學院。I suddenly became 學園偶像。I'll give it my all!,,1
12,53,40012053,2003,46,0,曜 see that diving 商店 over there？My family runs it。We should go diving sometime！♪,,1
12,54,40012054,2003,46,0,I hope I can be as charming as 千歌 as 學園偶像 someday.,,1
12,55,40012055,2003,47,0,Here I go!,,1
12,56,40012056,2003,48,0,This is it!,,1
12,57,40012057,2003,49,0,Let's sing！♪,,1
12,58,40012058,2003,40,0,Let's go，Aqours!,,1
12,59,40012059,2003,40,0,It's time為演唱會!,,1
12,60,40012060,2003,40,0,Let's keep our cool與do this！♪,,1
12,61,40012061,2003,38,0,successful 演唱會！Good job!,,1
12,62,40012062,2003,38,0,Thanks為saving me！♪,,1
12,63,40012063,2003,38,0,I hope our performance reached audience.,,1
12,64,40012064,2003,38,0,Group hug，Aqours！♪,,1
12,65,40012065,2003,38,0,Yeah，that went well!,,1
12,66,40012066,2003,39,0,Don't worry!,,1
12,67,40012067,2003,39,0,It's fine。I don't count that as failure.,,1
12,68,40012068,2003,41,0,Let's keep on doing our best.,,1
12,69,40012069,2003,41,0,Could we make our performance any better?,,1
12,70,40012070,2003,41,0,Being 學園偶像 is so much fun!,,1
12,71,40012071,2003,41,0,I'll always be透過你的side！♪,,1
12,72,40012072,2003,41,0,Tell me about yourself.,,1
12,73,40012073,2003,41,0,Good work！That was fun.,,1
12,74,40012074,2003,41,0,I want至sing more！♪,,1
12,75,40012075,2003,42,0,I'm so happy。Let's hug！♪,,1
12,76,40012076,2003,42,0,I didn't think we could convey our feelings so well.,,1
12,77,40012077,2003,42,0,I think we can get even more popular.,,1
12,78,40012078,2003,42,0,Is this what love feels like?,,1
12,79,40012079,2003,42,0,I'll stay透過你的side forever.,,1
12,80,40012080,2003,42,0,I'm so happy.,,1
12,81,40012081,2003,42,0,This is so awesome！♪,,1
12,82,40012082,2003,43,0,What do you think?,,1
12,83,40012083,2003,44,0,I'm not done yet!,,1
12,84,40012084,2003,45,0,Aqours，let's do it!,,1
12,85,40012085,2003,23,1,Happy New Year！I really hope we can continue至improve together this year.,,1
12,86,40012086,2003,23,2,It's Setsubun。I wonder if we could reconcile與ogres rather than chasing them away?,,1
12,87,40012087,2003,23,3,I want至give you some chocolate至thank you為all 你的support.,,1
12,88,40012088,2003,23,4,We had Hina dolls於our house ever since I was little。I wonder if they watched me grow year透過year.,,1
12,89,40012089,2003,23,5,Valentine's return gift？Hehe，thanks。This relationship的ours warms my heart！♪,,1
12,90,40012090,2003,23,6,Here，have some Kashiwamochi。Eat lot與grow lot，或 so they say!,,1
12,91,40012091,2003,23,7,It's Star Festival。If I was Orihime，I think I'd swim至Milky Way透過myself！♪,,1
12,92,40012092,2003,23,8,It's height的summer。♪ Do you think ocean is happy至have so many people swimming於it?,,1
12,93,40012093,2003,23,9,Do you have moon dumplings？Both moon與Mt。Fuji should be clearly visible now。Let's hurry！♪,,1
12,94,40012094,2003,23,10,Happy Halloween！♪ I've never had such stylish event before。It's so fun！♪,,1
12,95,40012095,2003,23,11,Merry Christmas！♪ I wish Aqours could gift everyone their dreams.,,1
12,96,40012096,2003,23,12,We have至clean all places that helped us this year。Let's give it our all！♪,,1
12,97,40012097,2003,23,22,Happy birthday，千歌！I used至love you like younger sister，but you're becoming more與more reliable.,,1
12,98,40012098,2003,23,23,It's 梨子's birthday today。She may be young與sensitive，but she's reliable與determined.,,1
12,99,40012099,2003,23,24,Hehe，I'm both happy與embarrassed that so many people are wishing me well on my birthday。Thanks!,,1
12,100,40012100,2003,23,25,I hope 黛雅 likes her birthday present this year！♪ I prepare it well於advance every year.,,1
12,101,40012101,2003,23,26,Happy birthday，曜！I would never have imagined being 學園偶像與you this time last year.,,1
12,102,40012102,2003,23,27,I've never been around anyone like you before。曜're so fun！Happy birthday，夜羽!,,1
12,103,40012103,2003,23,28,露比 suggested that we make bookmark為花丸's birthday。♪,,1
12,104,40012104,2003,23,29,I'm looking forward至big surprise everyone於Aqours thought up為鞠莉's birthday。♪,,1
12,105,40012105,2003,23,30,Happy birthday，露比。曜 have really worked hard至match up至黛雅.,,1
12,106,40012106,2003,23,52,Thank you so much為coming today！I'm expecting great write up。♪ Make sure you enjoy event!,,223062402
12,107,40012107,2003,23,53,When I read 你的articles，you always know how至express what we want至say。I hope 你可以do...,,223101514
13,1,40013001,2004,0,0,I have little sister named 露比。Although she can be bit rash，please look after her.,,1
13,2,40013002,2004,1,0,Oh， snack為today is pudding。♡...Sorry，I do not know what came over me.,,1
13,3,40013003,2004,0,0,I can wear frilly與glittering outfits perfectly。Hehe， material is nice.,,1
13,4,40013004,2004,1,0,Each 學生 should put於effort so that three years they spend at Uranohoshi Girls’ High School is enjoyable one.,,1
13,5,40013005,2004,0,0,Success is only thing worthy為Kurosawa family。Please re成員 that.,,1
13,6,40013006,2004,1,0,I will participate於little training after this。Oh，you wish至observe me？Hehe，every1次於awhile is all right。♪,,1
13,7,40013007,2004,2,0,School idols are fine，but please try至achieve excellent marks on 你的studies.,,1
13,8,40013008,2004,3,0,When 露比 was younger...she was far too adorable！Well，she is still is，的 course。♪,,1
13,9,40013009,2004,4,0,I will not betray everyone's expectations。♪ I am looking forward至你的continuous support towards 學園偶像 Aqours!,,1
13,10,40013010,2004,5,0,All 成員的Aqours are quite charming，wouldn't you agree？♪ I wish為more people至know about us.,,1
13,11,40013011,2004,6,0,Have you grown tired的hearing stories about 露比 當 she was young？Then I shall tell you all about current 露比。♪,,1
13,12,40013012,2004,7,0,曜 understand me so well。I would like至learn more about you as well。♡,,1
13,13,40013013,2004,8,0,I am aiming directly為你的heart！Hehe..。That is joke，的 course.,,1
13,14,40013014,2004,9,0,Aqours must try their hardest。Will you also join us?,,1
13,15,40013015,2004,10,0,I will not allow you至go anywhere！Or I should say，please stay透過my side.,,1
13,16,40013016,2004,11,0,I wish至cherish every second so that I will not live與any regrets.,,1
13,17,40013017,2004,12,0,Let us give our all 期間 today's 練習。♪ Please put於effort into 你的studies as well.,,1
13,18,40013018,2004,13,0,Good work today。Would you care至share cup的green tea與me？♪,,1
